Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
419902,26:57.8,-6.29E-07,4.99849,0,CIRYA
419903,26:58.5,-5.30E-07,4.998455,0,JPORQ
419904,26:59.3,-7.18E-07,4.998448,0,DDaaB
419905,27:00.0,-5.82E-07,4.998428,0,McIFQ
419906,27:00.7,-6.01E-07,4.998406,0,SLFBH
419907,27:01.4,-5.54E-07,4.998415,0,OQVJM
419908,27:02.2,-4.39E-07,4.998404,0,TFRFW
419909,27:02.9,-3.72E-07,4.998394,0,NVZaW
419910,27:03.6,-5.84E-07,4.998367,0,XXPUc
419911,27:04.4,-5.58E-07,4.998374,0,XNLGF
419912,27:05.1,-4.97E-07,4.998369,0,XGNLM
419913,27:05.8,-4.52E-07,4.998532,0,UYWLR
419914,27:06.6,-5.83E-07,4.998499,0,TLUZI
419915,27:07.3,-6.80E-07,4.99848,0,cOMPc
419916,27:08.0,-6.19E-07,4.998477,0,LYWQZ
419917,27:08.7,-6.45E-07,4.998459,0,SMXRL
419918,27:09.5,-4.80E-07,4.99844,0,TLAGZ
419919,27:10.2,-6.08E-07,4.998422,0,BIZRL
419920,27:10.9,-4.81E-07,4.998406,0,OANIU
419921,27:11.7,-4.32E-07,4.998377,0,QYGBO
419922,27:12.4,-6.07E-07,4.998379,0,TFPPA
419923,27:13.1,-5.12E-07,4.998377,0,KITSG
419924,27:13.9,-5.61E-07,4.998339,0,XOKJc
419925,27:14.6,-6.16E-07,4.998529,0,PGYAA
419926,27:15.3,-4.92E-07,4.99852,0,VKROQ
419927,27:16.0,-4.47E-07,4.998493,0,NJCTX
419928,27:16.8,-6.62E-07,4.998467,0,cbCED
419929,27:17.5,-4.81E-07,4.99844,0,NRIFW
419930,27:18.2,-5.98E-07,4.998432,0,OVOSH
419931,27:19.0,-5.54E-07,4.998411,0,aXRVK
419932,27:19.7,-5.87E-07,4.998394,0,ITVVZ
419933,27:20.4,-5.30E-07,4.998376,0,ZDGDS
419934,27:21.2,-4.69E-07,4.998361,0,AUTDU
419935,27:21.9,-7.40E-07,4.998333,0,PLHGB
419936,27:22.6,-6.26E-07,4.998337,0,EABHA
419937,27:23.3,-5.88E-07,4.998476,0,JWTVR
419938,27:24.1,-5.12E-07,4.998475,0,AVBac
419939,27:24.8,-5.86E-07,4.998466,0,BIFDM
419940,27:25.5,-5.65E-07,4.99848,0,VHMTY
419941,27:26.3,-5.18E-07,4.998436,0,FVKDN
419942,27:27.0,-6.06E-07,4.998421,0,LHXaH
419943,27:27.7,-4.41E-07,4.998402,0,EXbDR
419944,27:28.5,-6.11E-07,4.998376,0,HTNOD
419945,27:29.2,-6.31E-07,4.998373,0,cKPLA
419946,27:29.9,-5.29E-07,4.998372,0,IMKNV
419947,27:30.6,-4.43E-07,4.998322,0,MAOcK
419948,27:31.4,-4.96E-07,4.998321,0,ZYROA
419949,27:32.1,-4.14E-07,4.998482,0,VHBKA
419950,27:32.8,-5.41E-07,4.998478,0,BNBZB
419951,27:33.6,-6.89E-07,4.998481,0,SHAOH
419952,27:34.3,-6.53E-07,4.998456,0,bMcHZ
419953,27:35.0,-3.55E-07,4.998426,0,DHOWD
419954,27:35.8,-4.80E-07,4.99842,0,FDOQc
419955,27:36.5,-4.77E-07,4.998413,0,OHcQb
419956,27:37.2,-6.40E-07,4.998396,0,RZJRV
419957,27:37.9,-4.96E-07,4.998375,0,FHNEP
419958,27:38.7,-4.19E-07,4.998344,0,SVRPH
419959,27:39.4,-6.25E-07,4.998338,0,ZFXNU
419960,27:40.1,-6.09E-07,4.998341,0,cFTab
419961,27:40.9,-6.23E-07,4.998523,0,RRFcA
419962,27:41.6,-5.96E-07,4.998488,0,PRJRG
419963,27:42.3,-5.39E-07,4.998485,0,IKbMX
419964,27:43.1,-3.21E-07,4.99847,0,WVHOa
419965,27:43.8,-5.12E-07,4.998468,0,MULZX
419966,27:44.5,-6.39E-07,4.998461,0,LRAVN
419967,27:45.2,-4.79E-07,4.998438,0,HVJEK
419968,27:46.0,-7.40E-07,4.998405,0,RQJGX
419969,27:46.7,-8.04E-07,4.998404,0,IEQYa
419970,27:47.4,-5.44E-07,4.998387,0,CaDYJ
419971,27:48.2,-3.88E-07,4.998358,0,AHQbO
419972,27:48.9,-7.14E-07,4.998346,0,VNTDT
419973,27:49.6,-6.37E-07,4.998345,0,HJLHD
419974,27:50.4,-6.74E-07,4.998339,0,cBbGT
419975,27:51.1,-6.95E-07,4.998496,0,FOZNJ
419976,27:51.8,-4.19E-07,4.998476,0,RXLXO
419977,27:52.5,-5.96E-07,4.99846,0,TIUGH
419978,27:53.3,-5.90E-07,4.998453,0,MZCFM
419979,27:54.0,-5.29E-07,4.998414,0,URQIZ
419980,27:54.7,-6.21E-07,4.998417,0,KUIBM
419981,27:55.5,-7.54E-07,4.998403,0,MBcUF
419982,27:56.2,-6.66E-07,4.998364,0,TaEKZ
419983,27:56.9,-6.20E-07,4.998353,0,AZHFT
419984,27:57.7,-5.25E-07,4.998353,0,RXWHW
419985,27:58.4,-5.51E-07,4.998363,0,KLVVR
419986,27:59.1,-5.78E-07,4.998325,0,WFXSA
419987,27:59.8,-6.14E-07,4.998317,0,VDLZY
419988,28:00.6,-5.66E-07,4.998472,0,MYcQc
419989,28:01.3,-5.10E-07,4.99847,0,PEBIU
419990,28:02.0,-6.68E-07,4.998467,0,OGAVG
419991,28:02.8,-7.62E-07,4.998424,0,QKAcH
419992,28:03.5,-7.49E-07,4.99841,0,DbROM
419993,28:04.2,-4.93E-07,4.998421,0,FRVXD
419994,28:05.0,-6.31E-07,4.9984,0,FaPGE
419995,28:05.7,-5.23E-07,4.998395,0,IDLWI
419996,28:06.4,-5.78E-07,4.998338,0,KBRRD
419997,28:07.1,-7.49E-07,4.99833,0,XDVGG
419998,28:07.9,-4.75E-07,4.998339,0,NHIAG
419999,28:08.6,-6.39E-07,4.998341,0,YNXCV
420000,28:09.3,-7.45E-07,4.998543,0,ZXRTF
420001,28:10.1,-6.21E-07,4.998526,0,XTaVF
420002,28:10.8,-5.15E-07,4.998501,0,APAMH
420003,28:11.5,-5.70E-07,4.998503,0,ZIXUR
420004,28:12.3,-6.53E-07,4.998501,0,DIPCF
420005,28:13.0,-6.56E-07,4.998489,0,HFIHK
420006,28:13.7,-5.28E-07,4.998464,0,GEXOZ
420007,28:14.4,-6.95E-07,4.998443,0,CcTWZ
420008,28:15.2,-4.91E-07,4.998428,0,OVKDQ
420009,28:15.9,-6.12E-07,4.998422,0,THILK
420010,28:16.6,-7.00E-07,4.998388,0,HMJNQ
420011,28:17.4,-5.83E-07,4.998373,0,NPPGG
420012,28:18.1,-5.74E-07,4.998364,0,WcCbF
420013,28:18.8,-4.11E-07,4.998363,0,bNcbH
420014,28:19.6,-5.49E-07,4.998361,0,OAKJA
420015,28:20.3,-5.64E-07,4.998527,0,UaWRJ
420016,28:21.0,-5.18E-07,4.998496,0,FRTOR
420017,28:21.7,-3.51E-07,4.998459,0,BbXZR
420018,28:22.5,-6.70E-07,4.99847,0,FPCXE
420019,28:23.2,-4.94E-07,4.998439,0,FFMDA
420020,28:23.9,-3.31E-07,4.998419,0,OXUUG
420021,28:24.7,-6.05E-07,4.998391,0,aAbGV
420022,28:25.4,-6.57E-07,4.998404,0,VKVQL
420023,28:26.1,-7.08E-07,4.998398,0,FVNTV
420024,28:26.9,-4.76E-07,4.998409,0,MHRLL
420025,28:27.6,-3.87E-07,4.998361,0,RRKKB
420026,28:28.3,-7.44E-07,4.998363,0,aBQRP
420027,28:29.0,-6.42E-07,4.998359,0,LcVLL
420028,28:29.8,-6.91E-07,4.998516,0,UKHKI
420029,28:30.5,-8.35E-07,4.998514,0,JDTOI
420030,28:31.2,-5.71E-07,4.998488,0,EDINR
420031,28:32.0,-6.34E-07,4.998484,0,NaZSa
420032,28:32.7,-5.24E-07,4.998463,0,IYQHT
420033,28:33.4,-6.99E-07,4.998443,0,YSXGF
420034,28:34.2,-4.02E-07,4.998446,0,AEIPO
420035,28:34.9,-7.39E-07,4.998414,0,SaNOB
420036,28:35.6,-6.09E-07,4.998394,0,OKABE
420037,28:36.3,-6.21E-07,4.998395,0,MFKJR
420038,28:37.1,-4.70E-07,4.998384,0,cRFaR
420039,28:37.8,-5.00E-07,4.998358,0,WSAaF
420040,28:38.5,-5.69E-07,4.998552,0,WMFOF
420041,28:39.3,-5.62E-07,4.998538,0,VFRRI
420042,28:40.0,-4.80E-07,4.998521,0,YYYVR
420043,28:40.7,-5.30E-07,4.998519,0,RRYOE
420044,28:41.5,-6.22E-07,4.998487,0,JFcNF
420045,28:42.2,-4.31E-07,4.998498,0,DbVZX
420046,28:42.9,-4.40E-07,4.998462,0,DQWDH
420047,28:43.6,-5.99E-07,4.998448,0,JJHUP
420048,28:44.4,-6.41E-07,4.998426,0,MVZOD
420049,28:45.1,-5.95E-07,4.998419,0,AKMRB
420050,28:45.8,-4.35E-07,4.998389,0,XIHFC
420051,28:46.6,-6.03E-07,4.998403,0,EJYQV
420052,28:47.3,-5.25E-07,4.998394,0,GaVOc
420053,28:48.0,-6.32E-07,4.998368,0,DFBBI
420054,28:48.8,-4.52E-07,4.998573,0,ZMAVC
420055,28:49.5,-5.23E-07,4.99855,0,KbWVK
420056,28:50.2,-6.15E-07,4.99853,0,IAQBB
420057,28:50.9,-4.33E-07,4.998535,0,GVFIF
420058,28:51.7,-5.10E-07,4.998527,0,cKXRH
420059,28:52.4,-6.01E-07,4.998471,0,DTBOX
420060,28:53.1,-4.39E-07,4.998453,0,HaIPa
420061,28:53.9,-4.11E-07,4.998447,0,YHMPa
420062,28:54.6,-6.65E-07,4.998436,0,NDJBS
420063,28:55.3,-5.31E-07,4.998435,0,UGWBX
420064,28:56.1,-5.28E-07,4.9984,0,ADSXS
420065,28:56.8,-6.21E-07,4.998394,0,IURbO
420066,28:57.5,-4.32E-07,4.998405,0,ccBGO
420067,28:58.2,-4.94E-07,4.998404,0,bYKHV
420068,28:59.0,-7.96E-07,4.998363,0,RGUIM
420069,28:59.7,-5.52E-07,4.998359,0,BUXbB
420070,29:00.4,-6.71E-07,4.998514,0,JETbV
420071,29:01.2,-5.43E-07,4.99852,0,XFFRI
420072,29:01.9,-4.92E-07,4.998495,0,AQNcB
420073,29:02.6,-5.66E-07,4.99849,0,YDaHG
420074,29:03.4,-5.40E-07,4.998456,0,YbDcC
420075,29:04.1,-5.50E-07,4.998452,0,AEIBT
420076,29:04.8,-5.75E-07,4.998421,0,RTVLD
420077,29:05.5,-4.89E-07,4.998438,0,TaVNc
420078,29:06.3,-6.71E-07,4.99841,0,cVTIc
420079,29:07.0,-4.92E-07,4.998389,0,DcKOO
420080,29:07.7,-6.65E-07,4.998375,0,ADIDH
420081,29:08.5,-6.22E-07,4.998388,0,DOHSc
420082,29:09.2,-5.42E-07,4.998372,0,CDBaM
420083,29:09.9,-5.26E-07,4.998531,0,QbaED
420084,29:10.7,-5.68E-07,4.998518,0,UDJLM
420085,29:11.4,-4.23E-07,4.998484,0,PHFQO
420086,29:12.1,-5.35E-07,4.998478,0,IBcQN
420087,29:12.8,-5.62E-07,4.998456,0,JYWWN
420088,29:13.6,-4.39E-07,4.998442,0,GOCHG
420089,29:14.3,-4.41E-07,4.998432,0,VBLZP
420090,29:15.0,-4.99E-07,4.998423,0,ZTNGN
420091,29:15.8,-4.89E-07,4.99841,0,HUKVK
420092,29:16.5,-5.64E-07,4.998405,0,JUZHP
420093,29:17.2,-4.50E-07,4.998371,0,aRXFX
420094,29:18.0,-8.27E-07,4.998355,0,AaAFT
420095,29:18.7,-5.33E-07,4.998347,0,ABCDJ
420096,29:19.4,-5.26E-07,4.998507,0,cNaQA
420097,29:20.1,-5.45E-07,4.998474,0,MZJaF
420098,29:20.9,-3.57E-07,4.998452,0,BRDbU
420099,29:21.6,-5.55E-07,4.998443,0,GDAMZ
420100,29:22.3,-4.36E-07,4.998447,0,GUOVN
420101,29:23.1,-6.38E-07,4.998443,0,QaVDQ
420102,29:23.8,-5.04E-07,4.998422,0,ZXPUW
420103,29:24.5,-5.46E-07,4.998391,0,AXGOP
420104,29:25.3,-5.78E-07,4.998373,0,LGDYB
420105,29:26.0,-6.63E-07,4.998379,0,DLXBV
420106,29:26.7,-6.49E-07,4.99836,0,JEKAX
420107,29:27.4,-6.46E-07,4.998362,0,bUQQW
420108,29:28.2,-7.04E-07,4.998529,0,BHIVC
420109,29:28.9,-5.72E-07,4.998515,0,YJQVX
420110,29:29.6,-6.12E-07,4.998515,0,bFbFW
420111,29:30.4,-3.78E-07,4.998495,0,MYAQS
420112,29:31.1,-6.21E-07,4.998466,0,URHRS
420113,29:31.8,-5.48E-07,4.998443,0,aYKDI
420114,29:32.6,-3.40E-07,4.99844,0,IJHQG
420115,29:33.3,-3.49E-07,4.998424,0,FAJCL
420116,29:34.0,-4.80E-07,4.998401,0,JSRDL
420117,29:34.7,-5.14E-07,4.998376,0,AFFGM
420118,29:35.5,-5.49E-07,4.998394,0,XQIXG
420119,29:36.2,-4.60E-07,4.998365,0,PHMTJ
420120,29:36.9,-5.00E-07,4.998522,0,IAQTZ
420121,29:37.7,-7.23E-07,4.998498,0,TWDEJ
420122,29:38.4,-4.72E-07,4.998489,0,GOVJI
420123,29:39.1,-5.06E-07,4.998456,0,aFKDD
420124,29:39.9,-5.74E-07,4.998456,0,GXGIa
420125,29:40.6,-7.48E-07,4.998451,0,FYHBG
420126,29:41.3,-6.31E-07,4.998447,0,DbVOG
420127,29:42.0,-5.78E-07,4.998422,0,EWOTa
420128,29:42.8,-4.54E-07,4.998415,0,DNTYB
420129,29:43.5,-3.95E-07,4.998396,0,RLFaU
420130,29:44.2,-5.31E-07,4.998386,0,WZJZL
420131,29:45.0,-4.08E-07,4.998365,0,BYbXQ
420132,29:45.7,-6.70E-07,4.998582,0,OcQAU
420133,29:46.4,-5.34E-07,4.998552,0,bBDTU
420134,29:47.2,-5.02E-07,4.998539,0,VJFQc
420135,29:47.9,-6.01E-07,4.998506,0,bccIN
420136,29:48.6,-4.59E-07,4.998496,0,WETYV
420137,29:49.3,-6.61E-07,4.998481,0,OIPAK
420138,29:50.1,-6.48E-07,4.998479,0,ZGFbR
420139,29:50.8,-6.94E-07,4.998467,0,RaACH
420140,29:51.5,-5.61E-07,4.998457,0,RXLOS
420141,29:52.3,-4.83E-07,4.998422,0,aYJVH
420142,29:53.0,-5.02E-07,4.998416,0,NXTXG
420143,29:53.7,-6.65E-07,4.998401,0,bVcMa
420144,29:54.5,-5.03E-07,4.9984,0,SCVOb
420145,29:55.2,-5.67E-07,4.998394,0,CTBBT
420146,29:55.9,-5.24E-07,4.998376,0,TKRIM
420147,29:56.6,-6.85E-07,4.998361,0,bVABM
420148,29:57.4,-6.33E-07,4.998533,0,GKJZZ
420149,29:58.1,-5.42E-07,4.998507,0,CccBK
420150,29:58.8,-5.91E-07,4.998507,0,FHcEH
420151,29:59.6,-7.02E-07,4.99849,0,DNWbR
420152,30:00.3,-5.22E-07,4.998475,0,JaBZQ
420153,30:01.0,-6.98E-07,4.998443,0,HAGRD
420154,30:01.8,-4.78E-07,4.998425,0,bTKVF
420155,30:02.5,-7.09E-07,4.998428,0,XHQVR
420156,30:03.2,-6.23E-07,4.998405,0,UHUQN
420157,30:03.9,-6.88E-07,4.998388,0,GHMFY
420158,30:04.7,-4.59E-07,4.998379,0,RGOaO
420159,30:05.4,-4.88E-07,4.998383,0,WOAMN
420160,30:06.1,-6.40E-07,4.998376,0,UONDQ
420161,30:06.9,-4.87E-07,4.998596,0,VLObS
420162,30:07.6,-5.78E-07,4.998542,0,bIMUM
420163,30:08.3,-6.28E-07,4.998531,0,SZFJH
420164,30:09.1,-6.31E-07,4.998556,0,AHJZG
420165,30:09.8,-6.19E-07,4.998497,0,OQRYY
420166,30:10.5,-4.55E-07,4.998475,0,BNAYX
420167,30:11.2,-4.11E-07,4.998465,0,QILFC
420168,30:12.0,-7.04E-07,4.998461,0,UETJV
420169,30:12.7,-5.57E-07,4.998447,0,bJFHO
420170,30:13.4,-5.39E-07,4.99843,0,DVJcG
420171,30:14.2,-6.81E-07,4.998422,0,EDLJA
420172,30:14.9,-4.41E-07,4.998419,0,BRcLa
420173,30:15.6,-8.02E-07,4.998407,0,VcOID
420174,30:16.4,-3.58E-07,4.998411,0,AHKAR
420175,30:17.1,-4.75E-07,4.998385,0,AQTZV
420176,30:17.8,-5.13E-07,4.998349,0,BMAEb
420177,30:18.5,-3.83E-07,4.998351,0,JLUCB
420178,30:19.3,-5.24E-07,4.998548,0,CZcRO
420179,30:20.0,-5.38E-07,4.998554,0,KAcUa
420180,30:20.7,-6.16E-07,4.998524,0,ZaFAB
420181,30:21.5,-5.06E-07,4.99849,0,aLKcJ
420182,30:22.2,-5.80E-07,4.99851,0,LUOLb
420183,30:22.9,-4.93E-07,4.998501,0,HHHFW
420184,30:23.7,-5.43E-07,4.998491,0,TKFFI
420185,30:24.4,-5.71E-07,4.998488,0,YaPSR
420186,30:25.1,-6.74E-07,4.998462,0,DUFDH
420187,30:25.8,-4.13E-07,4.998447,0,FQHCM
420188,30:26.6,-6.57E-07,4.998418,0,LXKMB
420189,30:27.3,-8.31E-07,4.998421,0,EYNIN
420190,30:28.0,-6.72E-07,4.998423,0,YcDRR
420191,30:28.8,-7.51E-07,4.998393,0,ZSFFV
420192,30:29.5,-5.78E-07,4.998394,0,KNCSb
420193,30:30.2,-6.16E-07,4.998492,0,cBBJB
420194,30:31.0,-4.81E-07,4.998531,0,aRHXV
420195,30:31.7,-6.12E-07,4.9985,0,NFcbY
420196,30:32.4,-5.94E-07,4.998454,0,ROTWV
420197,30:33.1,-5.29E-07,4.998463,0,BacWD
420198,30:33.9,-6.37E-07,4.998459,0,BFFHX
420199,30:34.6,-6.06E-07,4.998445,0,DcBYX
420200,30:35.3,-6.27E-07,4.998421,0,JLJaQ
420201,30:36.1,-5.49E-07,4.998399,0,QTGDE
420202,30:36.8,-5.15E-07,4.998409,0,bBVNC
420203,30:37.5,-5.03E-07,4.998383,0,bFHSO
420204,30:38.3,-5.25E-07,4.998365,0,HVZGN
420205,30:39.0,-4.19E-07,4.998362,0,AWNDD
420206,30:39.7,-5.36E-07,4.998528,0,OaHSY
420207,30:40.4,-5.27E-07,4.998496,0,OAaYU
420208,30:41.2,-6.13E-07,4.998482,0,MJcBV
420209,30:41.9,-5.01E-07,4.998469,0,TRBNG
420210,30:42.6,-5.37E-07,4.998462,0,aGNDF
420211,30:43.4,-5.80E-07,4.99845,0,NaOYA
420212,30:44.1,-4.70E-07,4.998444,0,EZONM
420213,30:44.8,-8.73E-07,4.998419,0,YYHEF
420214,30:45.6,-3.43E-07,4.998394,0,PRFaK
420215,30:46.3,-4.53E-07,4.99839,0,DIWAb
420216,30:47.0,-6.08E-07,4.998396,0,HPUAa
420217,30:47.7,-6.19E-07,4.998361,0,FONHJ
420218,30:48.5,-4.76E-07,4.998541,0,IScEQ
420219,30:49.2,-3.93E-07,4.998503,0,McJBV
420220,30:49.9,-6.73E-07,4.998496,0,KVUJR
420221,30:50.7,-6.40E-07,4.998473,0,KHIIN
420222,30:51.4,-4.49E-07,4.998463,0,IFQca
420223,30:52.1,-4.22E-07,4.998451,0,HONIX
420224,30:52.9,-5.36E-07,4.998429,0,CbEIF
420225,30:53.6,-5.49E-07,4.998416,0,NRLOE
420226,30:54.3,-5.56E-07,4.998389,0,YVDDU
420227,30:55.0,-5.34E-07,4.998394,0,bHRAF
420228,30:55.8,-7.06E-07,4.998362,0,JDJSV
420229,30:56.5,-6.18E-07,4.998364,0,LTFLJ
420230,30:57.2,-6.18E-07,4.998564,0,OGJHD
420231,30:58.0,-5.30E-07,4.998545,0,YDBFJ
420232,30:58.7,-5.97E-07,4.998539,0,GbHGO
420233,30:59.4,-5.89E-07,4.99852,0,UBOMa
420234,31:00.2,-5.30E-07,4.998496,0,GMRDD
420235,31:00.9,-4.70E-07,4.998473,0,ALFBV
420236,31:01.6,-5.65E-07,4.998468,0,YZFHY
420237,31:02.3,-6.95E-07,4.998454,0,RLaBC
420238,31:03.1,-6.94E-07,4.998423,0,RBFKM
420239,31:03.8,-4.68E-07,4.998411,0,FRQSH
420240,31:04.5,-6.11E-07,4.998412,0,TPbQQ
420241,31:05.3,-5.14E-07,4.998405,0,bEBQD
420242,31:06.0,-3.72E-07,4.998411,0,cGGRY
420243,31:06.7,-5.33E-07,4.998375,0,PaKQY
420244,31:07.5,-5.05E-07,4.998522,0,HWLbO
420245,31:08.2,-4.10E-07,4.998509,0,FFOKb
420246,31:08.9,-5.49E-07,4.998509,0,KXAPa
420247,31:09.6,-5.20E-07,4.99851,0,QFVYO
420248,31:10.4,-5.17E-07,4.998476,0,KNBOH
420249,31:11.1,-4.85E-07,4.99843,0,FGNOF
420250,31:11.8,-6.09E-07,4.998415,0,UHWFL
420251,31:12.6,-5.72E-07,4.998417,0,ADaYN
420252,31:13.3,-5.08E-07,4.998405,0,cHZFN
420253,31:14.0,-5.13E-07,4.998399,0,JNRSK
420254,31:14.8,-4.76E-07,4.998367,0,ZDDLK
420255,31:15.5,-5.28E-07,4.99838,0,GQRcJ
420256,31:16.2,-5.67E-07,4.99835,0,McbDB
420257,31:16.9,-6.23E-07,4.998499,0,AOOED
420258,31:17.7,-5.29E-07,4.998497,0,QaMHG
420259,31:18.4,-5.13E-07,4.99847,0,KKKWA
420260,31:19.1,-7.86E-07,4.998462,0,QYRED
420261,31:19.9,-5.46E-07,4.998465,0,LUWHW
420262,31:20.6,-3.15E-07,4.99845,0,GBbZR
420263,31:21.3,-5.95E-07,4.998419,0,GVZHD
420264,31:22.1,-6.22E-07,4.998395,0,BJVYV
420265,31:22.8,-7.18E-07,4.998376,0,baKcV
420266,31:23.5,-3.62E-07,4.998374,0,FBVVV
420267,31:24.2,-5.00E-07,4.998366,0,LMVXQ
420268,31:25.0,-4.81E-07,4.998363,0,JBLKD
420269,31:25.7,-5.44E-07,4.998487,0,bIcVL
420270,31:26.4,-5.40E-07,4.998502,0,ORVMO
420271,31:27.2,-6.33E-07,4.998488,0,PcXbb
420272,31:27.9,-4.51E-07,4.998461,0,OKNIK
420273,31:28.6,-5.66E-07,4.998448,0,EAYJB
420274,31:29.4,-6.23E-07,4.998431,0,LTSKK
420275,31:30.1,-4.38E-07,4.99842,0,PDHQa
420276,31:30.8,-4.29E-07,4.998414,0,HMbOK
420277,31:31.5,-3.22E-07,4.998371,0,cKbKL
420278,31:32.3,-4.77E-07,4.998365,0,bJUAA
420279,31:33.0,-5.33E-07,4.998369,0,aZOGA
420280,31:33.7,-5.29E-07,4.998363,0,CTLJK
420281,31:34.5,-5.50E-07,4.998514,0,VWDZF
420282,31:35.2,-4.90E-07,4.998484,0,VKFBT
420283,31:35.9,-4.21E-07,4.998461,0,MQKcQ
420284,31:36.7,-5.76E-07,4.998467,0,LMCbc
420285,31:37.4,-5.66E-07,4.998435,0,aPJSV
420286,31:38.1,-3.73E-07,4.998434,0,YLCFG
420287,31:38.8,-2.35E-07,4.998427,0,RIVRD
420288,31:39.6,-5.20E-07,4.99841,0,DOaGM
420289,31:40.3,-4.39E-07,4.998397,0,WSXDY
420290,31:41.0,-3.88E-07,4.998398,0,SRRcJ
420291,31:41.8,-4.61E-07,4.998401,0,UaEBV
420292,31:42.5,-4.55E-07,4.998357,0,MWAAT
420293,31:43.2,-5.02E-07,4.998513,0,EEWPP
420294,31:44.0,-3.20E-07,4.998519,0,HGARB
420295,31:44.7,-4.61E-07,4.998491,0,JFXMF
420296,31:45.4,-5.60E-07,4.998474,0,BBLNK
420297,31:46.1,-4.83E-07,4.998454,0,NAYJT
420298,31:46.9,-3.32E-07,4.998419,0,VNLQR
420299,31:47.6,-5.18E-07,4.998426,0,DPbAb
420300,31:48.3,-6.15E-07,4.998415,0,TQaJa
420301,31:49.1,-5.92E-07,4.9984,0,LWLaF
420302,31:49.8,-4.75E-07,4.998401,0,aCDAK
420303,31:50.5,-5.24E-07,4.998385,0,ORZJF
420304,31:51.3,-4.45E-07,4.998388,0,BBRIF
420305,31:52.0,-5.95E-07,4.998542,0,XCJbD
420306,31:52.7,-5.97E-07,4.998514,0,TVGQS
420307,31:53.4,-4.48E-07,4.998498,0,cKWRU
420308,31:54.2,-3.63E-07,4.998477,0,EOZYV
420309,31:54.9,-3.79E-07,4.99847,0,VKBAP
420310,31:55.6,-5.74E-07,4.998463,0,bJcWc
420311,31:56.4,-4.43E-07,4.998436,0,UGJFO
420312,31:57.1,-4.00E-07,4.998402,0,KHKIW
420313,31:57.8,-5.67E-07,4.998396,0,FLNNM
420314,31:58.6,-5.38E-07,4.998392,0,DKQUL
420315,31:59.3,-5.20E-07,4.998397,0,QQDMU
420316,32:00.0,-4.38E-07,4.99837,0,UCJLK
420317,32:00.7,-4.90E-07,4.998518,0,LbGWa
420318,32:01.5,-4.26E-07,4.998517,0,LcVcP
420319,32:02.2,-4.80E-07,4.998495,0,WNDDI
420320,32:02.9,-3.51E-07,4.998466,0,PGMGR
420321,32:03.7,-2.34E-07,4.998481,0,ABHAX
420322,32:04.4,-5.47E-07,4.998462,0,VLBDD
420323,32:05.1,-6.18E-07,4.998435,0,ZAYOC
420324,32:05.9,-5.78E-07,4.998425,0,LKBcO
420325,32:06.6,-5.31E-07,4.998421,0,SCNYO
420326,32:07.3,-4.86E-07,4.998389,0,VccBT
420327,32:08.0,-3.87E-07,4.998391,0,OMcDJ
420328,32:08.8,-4.62E-07,4.998356,0,DDLFO
420329,32:09.5,-3.08E-07,4.998526,0,VWGTO
420330,32:10.2,-3.55E-07,4.998499,0,DYVPL
420331,32:11.0,-6.12E-07,4.998486,0,YMTaQ
420332,32:11.7,-4.90E-07,4.998466,0,KBZRb
420333,32:12.4,-6.03E-07,4.998457,0,NQbZQ
420334,32:13.2,-5.82E-07,4.998446,0,XVAGc
420335,32:13.9,-5.03E-07,4.998438,0,FIDZJ
420336,32:14.6,-6.05E-07,4.998418,0,HXSNX
420337,32:15.3,-5.55E-07,4.998399,0,JbIRR
420338,32:16.1,-5.82E-07,4.99839,0,NTLJG
420339,32:16.8,-5.67E-07,4.998385,0,VBSZK
420340,32:17.5,-4.07E-07,4.998358,0,QMDRa
420341,32:18.3,-5.06E-07,4.998465,0,cXcCJ
420342,32:19.0,-4.76E-07,4.998544,0,BWVQF
420343,32:19.7,-3.01E-07,4.99854,0,HcEZK
420344,32:20.5,-5.12E-07,4.998512,0,cHRDK
420345,32:21.2,-3.99E-07,4.998509,0,ANbKa
420346,32:21.9,-3.94E-07,4.998491,0,OQJOB
420347,32:22.6,-4.22E-07,4.998467,0,DcRPH
420348,32:23.4,-2.48E-07,4.998469,0,RSNPZ
420349,32:24.1,-4.55E-07,4.99847,0,BUUXQ
420350,32:24.8,-4.45E-07,4.998459,0,bWKII
420351,32:25.6,-3.54E-07,4.998428,0,JFVWH
420352,32:26.3,-5.87E-07,4.998425,0,MVKUC
420353,32:27.0,-5.55E-07,4.998428,0,LcBKB
420354,32:27.8,-4.63E-07,4.998386,0,DJHPF
420355,32:28.5,-6.54E-07,4.998378,0,VaFBH
420356,32:29.2,-6.49E-07,4.998363,0,FEDXL
420357,32:29.9,-4.18E-07,4.998368,0,aXZYF
420358,32:30.7,-6.20E-07,4.998532,0,NRbWZ
420359,32:31.4,-4.61E-07,4.998518,0,RTcCX
420360,32:32.1,-4.50E-07,4.998487,0,VIGLc
420361,32:32.9,-4.60E-07,4.998468,0,NBKcU
420362,32:33.6,-3.80E-07,4.99848,0,OEWLc
420363,32:34.3,-6.21E-07,4.998456,0,aaBHY
420364,32:35.1,-3.80E-07,4.998466,0,cAWOM
420365,32:35.8,-4.04E-07,4.998415,0,JMXbP
