Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
359604,13:20.1,-5.99E-07,4.998841,0,YbVNR
359605,13:20.9,-6.86E-07,4.998815,0,FEVJV
359606,13:21.6,-6.35E-07,4.998789,0,XAKAC
359607,13:22.3,-5.01E-07,4.998756,0,FWLGP
359608,13:23.1,-5.86E-07,4.998749,0,RMNUB
359609,13:23.8,-5.20E-07,4.998736,0,ADXWQ
359610,13:24.5,-5.26E-07,4.998883,0,QERZE
359611,13:25.3,-5.49E-07,4.998857,0,HXAGV
359612,13:26.0,-6.11E-07,4.998808,0,IRAVH
359613,13:26.7,-4.95E-07,4.998808,0,DHYAc
359614,13:27.4,-5.26E-07,4.998797,0,VDFDJ
359615,13:28.2,-5.31E-07,4.998781,0,TJRRI
359616,13:28.9,-5.77E-07,4.99876,0,SVDTD
359617,13:29.6,-5.37E-07,4.998749,0,RHGVP
359618,13:30.4,-7.27E-07,4.998759,0,WNAFG
359619,13:31.1,-6.13E-07,4.998878,0,TRBZG
359620,13:31.8,-5.23E-07,4.998846,0,BaHZE
359621,13:32.6,-4.56E-07,4.998815,0,XUIOA
359622,13:33.3,-6.23E-07,4.998802,0,XKVJF
359623,13:34.0,-6.30E-07,4.998787,0,DPJDU
359624,13:34.7,-5.59E-07,4.998767,0,RYOVY
359625,13:35.5,-5.72E-07,4.998755,0,cWKXK
359626,13:36.2,-7.36E-07,4.998729,0,aZOGZ
359627,13:36.9,-4.58E-07,4.998734,0,FTHIN
359628,13:37.7,-4.57E-07,4.998894,0,OQDFR
359629,13:38.4,-7.41E-07,4.998857,0,YWbNL
359630,13:39.1,-5.23E-07,4.998819,0,bKDJI
359631,13:39.9,-5.29E-07,4.998788,0,HQLCE
359632,13:40.6,-5.05E-07,4.99877,0,RPWcK
359633,13:41.3,-4.43E-07,4.998747,0,ScDMB
359634,13:42.0,-4.95E-07,4.998721,0,BWUNS
359635,13:42.8,-6.56E-07,4.998719,0,FcIQX
359636,13:43.5,-5.36E-07,4.998846,0,bOXIR
359637,13:44.2,-7.17E-07,4.998821,0,BDMOX
359638,13:45.0,-6.48E-07,4.99881,0,FKRHU
359639,13:45.7,-5.09E-07,4.998775,0,DaFaC
359640,13:46.4,-4.71E-07,4.998755,0,ZUFcP
359641,13:47.2,-6.16E-07,4.998739,0,BHAVC
359642,13:47.9,-5.87E-07,4.998729,0,HDLYb
359643,13:48.6,-5.13E-07,4.998923,0,DaRcY
359644,13:49.3,-4.89E-07,4.998884,0,QYEIY
359645,13:50.1,-5.44E-07,4.998879,0,DFNCB
359646,13:50.8,-5.82E-07,4.998843,0,LcJaa
359647,13:51.5,-4.73E-07,4.998831,0,JVOMT
359648,13:52.3,-5.93E-07,4.9988,0,cNLQV
359649,13:53.0,-5.55E-07,4.998772,0,ABFHT
359650,13:53.7,-4.71E-07,4.998748,0,NQLaJ
359651,13:54.5,-4.58E-07,4.998757,0,DYKQb
359652,13:55.2,-4.24E-07,4.998736,0,XRMAY
359653,13:55.9,-5.97E-07,4.998722,0,PQRXX
359654,13:56.6,-5.81E-07,4.998865,0,VFMTD
359655,13:57.4,-4.37E-07,4.998837,0,QVOVR
359656,13:58.1,-4.30E-07,4.99883,0,HDFRb
359657,13:58.8,-4.73E-07,4.998805,0,HEEOF
359658,13:59.6,-5.59E-07,4.998768,0,NLbZW
359659,14:00.3,-6.08E-07,4.998757,0,IRXbF
359660,14:01.0,-6.57E-07,4.998744,0,GMMca
359661,14:01.8,-6.51E-07,4.998725,0,RbFbG
359662,14:02.5,-5.60E-07,4.998806,0,DDQOK
359663,14:03.2,-4.09E-07,4.998843,0,PWZVF
359664,14:03.9,-6.77E-07,4.998835,0,QLOVW
359665,14:04.7,-4.22E-07,4.99882,0,cbSYN
359666,14:05.4,-4.45E-07,4.998797,0,JURFX
359667,14:06.1,-7.26E-07,4.998759,0,GQEDB
359668,14:06.9,-4.02E-07,4.998741,0,VSBbY
359669,14:07.6,-4.73E-07,4.998743,0,aJLUT
359670,14:08.3,-3.77E-07,4.998729,0,PHbbc
359671,14:09.1,-3.48E-07,4.998873,0,VDFQH
359672,14:09.8,-5.01E-07,4.99886,0,QMKML
359673,14:10.5,-5.40E-07,4.998812,0,aZVGF
359674,14:11.2,-4.39E-07,4.998798,0,bWRFI
359675,14:12.0,-4.73E-07,4.998801,0,PaAHD
359676,14:12.7,-6.37E-07,4.998771,0,IHOVD
359677,14:13.4,-5.67E-07,4.99876,0,QGSVO
359678,14:14.2,-4.73E-07,4.99873,0,HCZJX
359679,14:14.9,-5.14E-07,4.998704,0,LOBBR
359680,14:15.6,-4.89E-07,4.998894,0,RORRF
359681,14:16.4,-4.97E-07,4.998884,0,FaEWZ
359682,14:17.1,-5.75E-07,4.998864,0,MFBbD
359683,14:17.8,-5.99E-07,4.998827,0,aNKYV
359684,14:18.5,-5.32E-07,4.998823,0,WRRWb
359685,14:19.3,-5.64E-07,4.998804,0,CMQMH
359686,14:20.0,-5.45E-07,4.998775,0,DNHbR
359687,14:20.7,-7.62E-07,4.998775,0,RNDBB
359688,14:21.5,-5.07E-07,4.998724,0,DMNGR
359689,14:22.2,-5.71E-07,4.998842,0,BEbXG
359690,14:22.9,-5.92E-07,4.99887,0,ERSUK
359691,14:23.7,-6.56E-07,4.998851,0,JDVFC
359692,14:24.4,-6.52E-07,4.99881,0,NRBSS
359693,14:25.1,-5.04E-07,4.998801,0,OFBAc
359694,14:25.8,-4.31E-07,4.998772,0,PDLHD
359695,14:26.6,-7.28E-07,4.998744,0,DXGIc
359696,14:27.3,-5.92E-07,4.998746,0,CAQDH
359697,14:28.0,-5.78E-07,4.998714,0,FbDGH
359698,14:28.8,-4.55E-07,4.998877,0,acaJV
359699,14:29.5,-6.64E-07,4.998857,0,aaQFb
359700,14:30.2,-4.05E-07,4.99883,0,ORcQV
359701,14:31.0,-6.33E-07,4.998814,0,FFHRG
359702,14:31.7,-7.35E-07,4.998781,0,TEFbG
359703,14:32.4,-5.18E-07,4.998755,0,aRVNH
359704,14:33.1,-5.40E-07,4.99872,0,PaJUI
359705,14:33.9,-7.68E-07,4.998727,0,DNVYI
359706,14:34.6,-5.59E-07,4.998715,0,VVOGY
359707,14:35.3,-7.77E-07,4.998881,0,JMHAN
359708,14:36.1,-6.48E-07,4.998847,0,cGacc
359709,14:36.8,-6.66E-07,4.998828,0,aSYXW
359710,14:37.5,-5.12E-07,4.998813,0,CaOEB
359711,14:38.3,-4.22E-07,4.99881,0,DNHZE
359712,14:39.0,-6.28E-07,4.998786,0,YYQVM
359713,14:39.7,-6.72E-07,4.998756,0,BRMLU
359714,14:40.4,-5.64E-07,4.998744,0,NVNUb
359715,14:41.2,-6.34E-07,4.998715,0,PVVYb
359716,14:41.9,-6.65E-07,4.998851,0,VLYMT
359717,14:42.6,-6.03E-07,4.998847,0,cJVBN
359718,14:43.4,-5.61E-07,4.998838,0,bUINR
359719,14:44.1,-6.07E-07,4.998816,0,NHJac
359720,14:44.8,-6.25E-07,4.998823,0,PRZMG
359721,14:45.6,-5.62E-07,4.998799,0,bNbJb
359722,14:46.3,-3.86E-07,4.998755,0,JFBbZ
359723,14:47.0,-5.11E-07,4.99872,0,MXQRA
359724,14:47.7,-6.02E-07,4.998717,0,WcLbE
359725,14:48.5,-6.36E-07,4.998877,0,QOKSQ
359726,14:49.2,-5.45E-07,4.998867,0,ZBQHR
359727,14:49.9,-6.34E-07,4.998836,0,HBKFQ
359728,14:50.7,-5.71E-07,4.998795,0,KMcRT
359729,14:51.4,-5.35E-07,4.998786,0,NWcVF
359730,14:52.1,-7.51E-07,4.998778,0,RccHD
359731,14:52.9,-7.58E-07,4.998727,0,BUMYX
359732,14:53.6,-5.29E-07,4.998706,0,MMUJR
359733,14:54.3,-5.93E-07,4.998692,0,THBYG
359734,14:55.0,-5.89E-07,4.998853,0,NOJTF
359735,14:55.8,-5.05E-07,4.998858,0,RTLCP
359736,14:56.5,-4.10E-07,4.998816,0,TKXGV
359737,14:57.2,-4.47E-07,4.998784,0,cJHVV
359738,14:58.0,-4.82E-07,4.998775,0,MQQAG
359739,14:58.7,-6.91E-07,4.99876,0,NVUQP
359740,14:59.4,-7.66E-07,4.998756,0,VNbGJ
359741,15:00.2,-6.03E-07,4.99874,0,AOYVX
359742,15:00.9,-7.29E-07,4.998889,0,HDcXa
359743,15:01.6,-8.76E-07,4.998859,0,bJbPV
359744,15:02.3,-6.16E-07,4.998849,0,SWGaZ
359745,15:03.1,-6.13E-07,4.998822,0,BRZHE
359746,15:03.8,-6.47E-07,4.998781,0,NNIRB
359747,15:04.5,-5.45E-07,4.998779,0,HYKQJ
359748,15:05.3,-6.62E-07,4.998736,0,HMLAa
359749,15:06.0,-4.29E-07,4.998731,0,PZHNF
359750,15:06.7,-4.30E-07,4.998723,0,GLQAF
359751,15:07.5,-5.20E-07,4.998927,0,HVALA
359752,15:08.2,-4.49E-07,4.998917,0,IDRHK
359753,15:08.9,-6.83E-07,4.998899,0,FVPOc
359754,15:09.6,-3.56E-07,4.998886,0,NaOOJ
359755,15:10.4,-7.29E-07,4.998865,0,RDGLH
359756,15:11.1,-5.04E-07,4.998829,0,IRRcc
359757,15:11.8,-5.84E-07,4.998821,0,DHFNc
359758,15:12.6,-4.95E-07,4.998814,0,CVUDH
359759,15:13.3,-5.83E-07,4.998785,0,IBWVO
359760,15:14.0,-6.62E-07,4.998789,0,XGaLK
359761,15:14.8,-4.04E-07,4.998758,0,FNabN
359762,15:15.5,-5.47E-07,4.998733,0,OKHGG
359763,15:16.2,-5.46E-07,4.9989,0,MEUEP
359764,15:16.9,-5.71E-07,4.998878,0,MSNXc
359765,15:17.7,-5.77E-07,4.99885,0,NLWFa
359766,15:18.4,-5.29E-07,4.998831,0,WRUDM
359767,15:19.1,-6.11E-07,4.9988,0,aYYSS
359768,15:19.9,-5.58E-07,4.998785,0,DXUGZ
359769,15:20.6,-6.90E-07,4.998757,0,RaDVF
359770,15:21.3,-6.73E-07,4.998737,0,TSBHa
359771,15:22.1,-4.43E-07,4.998723,0,acGBQ
359772,15:22.8,-6.09E-07,4.998902,0,DBFOQ
359773,15:23.5,-3.76E-07,4.998899,0,WKFDN
359774,15:24.2,-5.21E-07,4.998899,0,TMbZa
359775,15:25.0,-4.89E-07,4.998857,0,OFJWc
359776,15:25.7,-5.45E-07,4.998816,0,bOGHR
359777,15:26.4,-5.66E-07,4.998781,0,ELNNX
359778,15:27.2,-5.93E-07,4.998772,0,BPLNY
359779,15:27.9,-7.61E-07,4.998755,0,VEVBR
359780,15:28.6,-3.77E-07,4.998749,0,UHLOX
359781,15:29.4,-4.79E-07,4.998713,0,NBXIb
359782,15:30.1,-4.38E-07,4.998864,0,FcSFb
359783,15:30.8,-5.23E-07,4.998857,0,BcKQU
359784,15:31.5,-5.09E-07,4.998837,0,cTEGE
359785,15:32.3,-6.92E-07,4.998805,0,McIHQ
359786,15:33.0,-5.14E-07,4.998784,0,WDUOc
359787,15:33.7,-1.66E-07,4.998764,0,LMaaO
359788,15:34.5,-6.74E-07,4.998757,0,BUANG
359789,15:35.2,-7.11E-07,4.99876,0,cWTMZ
359790,15:35.9,-6.41E-07,4.998887,0,HTccV
359791,15:36.7,-5.62E-07,4.998868,0,XIDJO
359792,15:37.4,-4.73E-07,4.998855,0,PGNHM
359793,15:38.1,-3.72E-07,4.998805,0,WNEDK
359794,15:38.8,-4.87E-07,4.998805,0,bDZGO
359795,15:39.6,-3.22E-07,4.998759,0,McKJQ
359796,15:40.3,-5.99E-07,4.998737,0,cGAaZ
359797,15:41.0,-4.11E-07,4.998743,0,FOcCc
359798,15:41.8,-7.15E-07,4.998732,0,VJLPX
359799,15:42.5,-6.50E-07,4.998888,0,KIWaQ
359800,15:43.2,-4.35E-07,4.998864,0,ALbaV
359801,15:44.0,-5.69E-07,4.998839,0,aUSHN
359802,15:44.7,-5.94E-07,4.998789,0,HaNKT
359803,15:45.4,-5.19E-07,4.998783,0,WZHVb
359804,15:46.1,-6.20E-07,4.998761,0,THSAQ
359805,15:46.9,-5.49E-07,4.99875,0,SCAbD
359806,15:47.6,-5.58E-07,4.998725,0,RDIOR
359807,15:48.3,-5.81E-07,4.998727,0,OJSQY
359808,15:49.1,-6.68E-07,4.998903,0,DWRMH
359809,15:49.8,-7.30E-07,4.998897,0,NBXKF
359810,15:50.5,-5.26E-07,4.998853,0,EGPGX
359811,15:51.3,-9.32E-07,4.998827,0,BaDIC
359812,15:52.0,-5.94E-07,4.998813,0,VaQFD
359813,15:52.7,-5.76E-07,4.998805,0,YNFRD
359814,15:53.4,-6.26E-07,4.998774,0,YOQKW
359815,15:54.2,-6.69E-07,4.998753,0,GRSGM
359816,15:54.9,-5.09E-07,4.998738,0,GFHGR
359817,15:55.6,-6.65E-07,4.998734,0,ccTFa
359818,15:56.4,-3.89E-07,4.998774,0,acVBc
359819,15:57.1,-4.37E-07,4.998834,0,XJPVT
359820,15:57.8,-5.99E-07,4.998837,0,JDcPD
359821,15:58.6,-5.11E-07,4.998801,0,IJQTP
359822,15:59.3,-3.54E-07,4.998804,0,aGTGL
359823,16:00.0,-5.05E-07,4.998774,0,PKJVH
359824,16:00.7,-5.39E-07,4.998758,0,HKMZB
359825,16:01.5,-4.53E-07,4.998718,0,caBYM
359826,16:02.2,-5.46E-07,4.998804,0,MHcKH
359827,16:02.9,-2.71E-07,4.998879,0,VSFbC
359828,16:03.7,-6.57E-07,4.998866,0,acOVN
359829,16:04.4,-3.99E-07,4.998845,0,HFLFG
359830,16:05.1,-5.71E-07,4.998804,0,TGRZV
359831,16:05.9,-5.52E-07,4.998775,0,LKXSN
359832,16:06.6,-3.78E-07,4.998758,0,VUJaa
359833,16:07.3,-5.04E-07,4.998765,0,DJKAN
359834,16:08.0,-6.62E-07,4.998704,0,KXUcG
359835,16:08.8,-5.32E-07,4.998857,0,FbLUJ
359836,16:09.5,-5.69E-07,4.998842,0,KQRDV
359837,16:10.2,-4.36E-07,4.998831,0,aDbcV
359838,16:11.0,-4.77E-07,4.998819,0,FJURD
359839,16:11.7,-5.33E-07,4.998775,0,DMcFF
359840,16:12.4,-4.50E-07,4.998756,0,RQZKM
359841,16:13.2,-4.86E-07,4.998759,0,GHBGO
359842,16:13.9,-7.61E-07,4.998758,0,GBTAc
359843,16:14.6,-5.16E-07,4.998815,0,KbFcA
359844,16:15.3,-4.56E-07,4.998884,0,LJPTP
359845,16:16.1,-3.53E-07,4.99884,0,TZcVb
359846,16:16.8,-5.15E-07,4.99882,0,GYOON
359847,16:17.5,-7.39E-07,4.99882,0,XFVJN
359848,16:18.3,-4.50E-07,4.99877,0,RMDNW
359849,16:19.0,-4.43E-07,4.998763,0,ZNDbM
359850,16:19.7,-5.17E-07,4.998737,0,AGVOT
359851,16:20.5,-5.76E-07,4.998722,0,OKXXJ
359852,16:21.2,-5.29E-07,4.99891,0,WDRVR
359853,16:21.9,-5.77E-07,4.998888,0,WccRF
359854,16:22.6,-6.45E-07,4.99886,0,ORFTW
359855,16:23.4,-4.37E-07,4.998846,0,VWZbU
359856,16:24.1,-4.30E-07,4.998826,0,ZOKKK
359857,16:24.8,-6.44E-07,4.9988,0,HcLcD
359858,16:25.6,-7.65E-07,4.998766,0,GRFNV
359859,16:26.3,-6.58E-07,4.998744,0,DWbOQ
359860,16:27.0,-5.43E-07,4.998721,0,HQAND
359861,16:27.8,-2.84E-07,4.998722,0,NaWUL
359862,16:28.5,-6.02E-07,4.998717,0,MMOLX
359863,16:29.2,-5.50E-07,4.998867,0,GRQbF
359864,16:29.9,-6.86E-07,4.998847,0,RWZBU
359865,16:30.7,-6.90E-07,4.998815,0,HLVZN
359866,16:31.4,-8.00E-07,4.998821,0,RDIKQ
359867,16:32.1,-5.99E-07,4.998787,0,JTIZI
359868,16:32.9,-7.92E-07,4.998756,0,NUCOP
359869,16:33.6,-5.24E-07,4.998721,0,VDKFJ
359870,16:34.3,-6.14E-07,4.998724,0,DLJVN
359871,16:35.1,-7.16E-07,4.998881,0,TPNXZ
359872,16:35.8,-4.52E-07,4.998877,0,LMBaF
359873,16:36.5,-5.73E-07,4.998827,0,JAMMY
359874,16:37.2,-5.61E-07,4.998814,0,FHPJT
359875,16:38.0,-5.82E-07,4.998794,0,YCFTD
359876,16:38.7,-5.89E-07,4.99878,0,RGZYK
359877,16:39.4,-6.81E-07,4.998769,0,BEbZb
359878,16:40.2,-6.65E-07,4.998738,0,VALRW
359879,16:40.9,-6.48E-07,4.998706,0,VLMAF
359880,16:41.6,-4.50E-07,4.998881,0,HbYcR
359881,16:42.4,-6.62E-07,4.998869,0,HXJGG
359882,16:43.1,-5.21E-07,4.998836,0,WBJAZ
359883,16:43.8,-5.67E-07,4.998808,0,PScRF
359884,16:44.5,-9.16E-07,4.998782,0,BQRRB
359885,16:45.3,-6.01E-07,4.99877,0,ZRLTT
359886,16:46.0,-4.43E-07,4.998767,0,OTVDJ
359887,16:46.7,-4.54E-07,4.998729,0,BZVFV
359888,16:47.5,-6.17E-07,4.998837,0,HYVPD
359889,16:48.2,-4.56E-07,4.998839,0,VLUVc
359890,16:48.9,-4.32E-07,4.998844,0,DVUMc
359891,16:49.7,-7.27E-07,4.998796,0,IGPLG
359892,16:50.4,-6.16E-07,4.998789,0,JTHKI
359893,16:51.1,-5.14E-07,4.99878,0,GXONJ
359894,16:51.8,-4.63E-07,4.998734,0,VKZOP
359895,16:52.6,-6.49E-07,4.99871,0,AHENK
359896,16:53.3,-5.32E-07,4.998706,0,YTIHZ
359897,16:54.0,-4.48E-07,4.998893,0,QGaAD
359898,16:54.8,-7.16E-07,4.998866,0,NPLcZ
359899,16:55.5,-5.95E-07,4.998857,0,GPRDW
359900,16:56.2,-5.44E-07,4.998822,0,ZMDaU
359901,16:57.0,-4.31E-07,4.998824,0,RXCLR
359902,16:57.7,-5.72E-07,4.99877,0,QMMaK
359903,16:58.4,-4.24E-07,4.998755,0,UVEFH
359904,16:59.1,-5.60E-07,4.998753,0,VGaKQ
359905,16:59.9,-4.61E-07,4.998755,0,KXDaD
359906,17:00.6,-6.95E-07,4.998767,0,OFIJY
359907,17:01.3,-5.68E-07,4.998734,0,FUcQN
359908,17:02.1,-5.40E-07,4.998911,0,GMAXH
359909,17:02.8,-5.03E-07,4.998879,0,OZbHc
359910,17:03.5,-5.34E-07,4.998857,0,LYGJY
359911,17:04.3,-4.50E-07,4.998831,0,HFYVG
359912,17:05.0,-4.63E-07,4.998799,0,FVLYI
359913,17:05.7,-6.17E-07,4.998773,0,GZGXC
359914,17:06.4,-5.48E-07,4.998783,0,NSFKN
359915,17:07.2,-7.04E-07,4.998766,0,BYbGb
359916,17:07.9,-5.76E-07,4.998728,0,XKbHR
359917,17:08.6,-4.85E-07,4.998717,0,KDZaH
359918,17:09.4,-6.52E-07,4.998863,0,BEWWO
359919,17:10.1,-5.37E-07,4.998847,0,DOLIV
359920,17:10.8,-6.42E-07,4.998832,0,WURaX
359921,17:11.6,-5.71E-07,4.99881,0,MHaRO
359922,17:12.3,-4.51E-07,4.998775,0,QABKM
359923,17:13.0,-6.16E-07,4.998754,0,PUCcN
359924,17:13.7,-4.36E-07,4.998755,0,PHMFA
359925,17:14.5,-5.93E-07,4.998738,0,DGNGA
359926,17:15.2,-4.89E-07,4.998719,0,KQXRX
359927,17:15.9,-5.62E-07,4.99887,0,cTNVU
359928,17:16.7,-6.69E-07,4.998865,0,cXRXB
359929,17:17.4,-6.98E-07,4.998825,0,SFKGT
359930,17:18.1,-6.97E-07,4.998792,0,FDLVR
359931,17:18.9,-6.70E-07,4.998764,0,BJDEE
359932,17:19.6,-4.27E-07,4.998739,0,FKXNL
359933,17:20.3,-6.03E-07,4.998708,0,KFUbF
359934,17:21.0,-5.14E-07,4.998734,0,UcKGI
359935,17:21.8,-5.92E-07,4.998929,0,LIFHO
359936,17:22.5,-5.10E-07,4.9989,0,WcOBO
359937,17:23.2,-5.00E-07,4.99888,0,QFaIG
359938,17:24.0,-4.28E-07,4.998834,0,GaRHS
359939,17:24.7,-4.42E-07,4.998816,0,NLRPO
359940,17:25.4,-3.98E-07,4.99881,0,PVPRR
359941,17:26.2,-4.83E-07,4.998767,0,INMbQ
359942,17:26.9,-5.02E-07,4.998749,0,EBDKN
359943,17:27.6,-3.70E-07,4.998762,0,NTAWH
359944,17:28.3,-4.09E-07,4.998764,0,VPWDF
359945,17:29.1,-4.66E-07,4.998738,0,aBUUG
359946,17:29.8,-3.80E-07,4.998714,0,LSVaZ
359947,17:30.5,-6.20E-07,4.998858,0,TaOWW
359948,17:31.3,-4.18E-07,4.998841,0,IIEFV
359949,17:32.0,-5.82E-07,4.998827,0,YXMEF
359950,17:32.7,-4.97E-07,4.998809,0,JDNaD
359951,17:33.5,-6.44E-07,4.998777,0,ENQVX
359952,17:34.2,-4.62E-07,4.998739,0,RZGRY
359953,17:34.9,-5.95E-07,4.998749,0,cJRVD
359954,17:35.6,-5.10E-07,4.998727,0,AOaHT
359955,17:36.4,-5.89E-07,4.998857,0,bIbBB
359956,17:37.1,-5.26E-07,4.998837,0,RDYMV
359957,17:37.8,-5.16E-07,4.998831,0,baRKO
359958,17:38.6,-5.42E-07,4.998827,0,ORTCT
359959,17:39.3,-5.44E-07,4.998784,0,HWCLE
359960,17:40.0,-4.88E-07,4.998764,0,SVDQD
359961,17:40.8,-4.17E-07,4.998746,0,OOPHW
359962,17:41.5,-5.45E-07,4.998721,0,TFWJF
359963,17:42.2,-5.11E-07,4.998709,0,bVBQO
359964,17:42.9,-3.54E-07,4.998906,0,QCHMO
359965,17:43.7,-3.81E-07,4.998871,0,XNaBU
359966,17:44.4,-3.51E-07,4.99885,0,DGFHH
359967,17:45.1,-4.60E-07,4.998837,0,UZRKH
359968,17:45.9,-3.63E-07,4.998799,0,NBaPY
359969,17:46.6,-3.82E-07,4.998785,0,acTYI
359970,17:47.3,-4.58E-07,4.998758,0,XRMRX
359971,17:48.1,-3.61E-07,4.998758,0,HNDXS
359972,17:48.8,-5.37E-07,4.998749,0,VDAIH
359973,17:49.5,-3.13E-07,4.998737,0,bRJAX
359974,17:50.2,-4.02E-07,4.998891,0,ODOTS
359975,17:51.0,-4.69E-07,4.998864,0,IaWEO
359976,17:51.7,-5.59E-07,4.998843,0,FPUcD
359977,17:52.4,-4.81E-07,4.998821,0,CAWIX
359978,17:53.2,-5.13E-07,4.998791,0,NBDUK
359979,17:53.9,-4.35E-07,4.99877,0,QDVaK
359980,17:54.6,-4.69E-07,4.998756,0,KRMIQ
359981,17:55.4,-3.65E-07,4.998747,0,DNZHB
359982,17:56.1,-5.08E-07,4.998722,0,OTOaK
359983,17:56.8,-4.94E-07,4.998871,0,KQbVE
359984,17:57.5,-4.16E-07,4.998858,0,TZVJI
359985,17:58.3,-4.87E-07,4.998817,0,FDUTC
359986,17:59.0,-4.70E-07,4.998816,0,OJEZS
359987,17:59.7,-4.35E-07,4.998786,0,GJDJZ
359988,18:00.5,-4.77E-07,4.998773,0,bAOHF
359989,18:01.2,-3.16E-07,4.998754,0,GcMEU
359990,18:01.9,-3.79E-07,4.998738,0,PDFGF
359991,18:02.7,-3.90E-07,4.998899,0,QbRHV
359992,18:03.4,-5.75E-07,4.998868,0,FKSPO
359993,18:04.1,-4.26E-07,4.99884,0,JIBRG
359994,18:04.8,-5.98E-07,4.998808,0,ZVIYL
359995,18:05.6,-5.55E-07,4.998779,0,XHJDR
359996,18:06.3,-4.04E-07,4.998771,0,OFHDa
359997,18:07.0,-2.88E-07,4.998757,0,NFMGU
359998,18:07.8,-4.31E-07,4.998741,0,AHHHD
359999,18:08.5,-4.90E-07,4.99881,0,ELPXZ
360000,18:09.2,-4.54E-07,4.998854,0,LSBNR
360001,18:10.0,-3.82E-07,4.998836,0,XHbQP
360002,18:10.7,-6.12E-07,4.998817,0,OOAPF
360003,18:11.4,-4.98E-07,4.998823,0,aDKLD
360004,18:12.1,-6.47E-07,4.998777,0,HEJcD
360005,18:12.9,-6.68E-07,4.998754,0,BVDIT
360006,18:13.6,-5.12E-07,4.998755,0,ZWTMG
360007,18:14.3,-4.69E-07,4.998745,0,DHWcO
360008,18:15.1,-7.42E-07,4.998922,0,cLaAa
360009,18:15.8,-4.80E-07,4.998872,0,TIRcB
360010,18:16.5,-3.77E-07,4.998827,0,LZRBJ
360011,18:17.3,-3.24E-07,4.998804,0,XOTAG
360012,18:18.0,-4.98E-07,4.998796,0,PbKSK
360013,18:18.7,-2.69E-07,4.998787,0,FPcVJ
360014,18:19.4,-5.42E-07,4.998761,0,JDYaO
360015,18:20.2,-4.44E-07,4.99876,0,NQDAX
360016,18:20.9,-3.93E-07,4.99872,0,NVbMN
360017,18:21.6,-3.75E-07,4.998888,0,UAabR
360018,18:22.4,-6.99E-07,4.998862,0,HPGBc
360019,18:23.1,-3.96E-07,4.998811,0,AYRQc
360020,18:23.8,-5.31E-07,4.998812,0,JcbMS
360021,18:24.6,-4.28E-07,4.998777,0,NDIRM
360022,18:25.3,-3.20E-07,4.998762,0,abZYT
360023,18:26.0,-5.10E-07,4.998749,0,LSQYN
360024,18:26.7,-3.24E-07,4.998729,0,FKHVT
360025,18:27.5,-6.38E-07,4.998863,0,IDRDG
360026,18:28.2,-4.94E-07,4.998868,0,MGTHO
360027,18:28.9,-4.31E-07,4.998847,0,AVNKF
360028,18:29.7,-5.07E-07,4.998816,0,YOHOY
360029,18:30.4,-5.08E-07,4.998803,0,YBURK
360030,18:31.1,-3.24E-07,4.998775,0,VOAKF
360031,18:31.9,-6.52E-07,4.99876,0,QSBOT
360032,18:32.6,-5.16E-07,4.998756,0,IOSIP
360033,18:33.3,-4.26E-07,4.998718,0,MNMHa
360034,18:34.0,-5.74E-07,4.998914,0,UVGVO
360035,18:34.8,-5.03E-07,4.998886,0,JBQBU
360036,18:35.5,-3.92E-07,4.998871,0,UcWRZ
360037,18:36.2,-4.12E-07,4.998865,0,aHKDc
360038,18:37.0,-4.13E-07,4.998826,0,XNJcA
360039,18:37.7,-3.88E-07,4.998799,0,THOKD
360040,18:38.4,-3.53E-07,4.99876,0,JJBHG
360041,18:39.2,-3.83E-07,4.998764,0,XNDRc
360042,18:39.9,-4.00E-07,4.998751,0,WIGVO
360043,18:40.6,-4.89E-07,4.998736,0,UPDUP
360044,18:41.3,-4.28E-07,4.998701,0,JHYKa
360045,18:42.1,-3.14E-07,4.998866,0,KMaHH
360046,18:42.8,-6.89E-07,4.998862,0,TcYUF
360047,18:43.5,-5.26E-07,4.998831,0,AHJDQ
360048,18:44.3,-6.71E-07,4.998811,0,aLDBP
360049,18:45.0,-6.49E-07,4.998772,0,VBDNP
360050,18:45.7,-6.34E-07,4.998751,0,BVVOW
360051,18:46.5,-4.28E-07,4.99874,0,UODNO
360052,18:47.2,-4.76E-07,4.998729,0,GBNaD
360053,18:47.9,-5.53E-07,4.998877,0,PMFcZ
360054,18:48.6,-7.09E-07,4.998852,0,GAQMR
360055,18:49.4,-6.16E-07,4.998827,0,JYDTZ
360056,18:50.1,-5.28E-07,4.9988,0,QbPVV
360057,18:50.8,-6.66E-07,4.998784,0,BVHIQ
360058,18:51.6,-5.84E-07,4.998773,0,AIARK
360059,18:52.3,-4.65E-07,4.998739,0,DGZXO
360060,18:53.0,-5.25E-07,4.998753,0,ZKXBH
360061,18:53.8,-3.92E-07,4.99873,0,abCCZ
360062,18:54.5,-5.69E-07,4.99887,0,RSXWG
360063,18:55.2,-5.58E-07,4.998852,0,CQOQc
360064,18:55.9,-5.09E-07,4.998822,0,ANGIF
360065,18:56.7,-3.74E-07,4.998802,0,aDKPD
360066,18:57.4,-5.60E-07,4.998788,0,QVIUK
360067,18:58.1,-5.44E-07,4.998781,0,aXONS
